Notes-Cullen,Notes-Tuli,Secondary-cit. to add later?,Final status,Comments,Primary or Secondary interaction,Citation Number,Citation Short Description,Region,Location Description,Country,Habitat Type,Lat.,Long.,Elev. (or Range Min),Elev. Range Max,Interaction Type,Interaction Tags,Subject Order,Bat Family,Bat Genus,Bat Species,Object Kingdom,Object Phylum,Object Class,Object Order,Object Family,Object Genus,Object Species
Done 4/3,Done,,Done,,Primary  ,142,"Herrera-M., L. G. et al., 2001b",,Chamela-Cuiximala Biosphere Reserve,Mexico,Forest,19.5,-105.05,0,500,Visitation,Flower,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plantae,,,,Malvaceae,Bombax,
Done 4/3,Done,,Done,,Primary  ,142,"Herrera-M., L. G. et al., 2001b",,Chamela-Cuiximala Biosphere Reserve,Mexico,Forest,19.5,-105.05,0,500,Visitation,Flower,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plantae,,,,Convolvulaceae,Ipomoea,
Done 4/3,Done,,Done,,Primary  ,142,"Herrera-M., L. G. et al., 2001b",,Chamela-Cuiximala Biosphere Reserve,Mexico,Forest,19.5,-105.05,0,500,Visitation,Flower,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plantae,,,,Malvaceae,Ceiba,Ceiba pentafila
Done 4/3,Done,,Done,,Primary  ,142,"Herrera-M., L. G. et al., 2001b",,Chamela-Cuiximala Biosphere Reserve,Mexico,Forest,19.5,-105.05,0,500,Visitation,Flower,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plantae,,,,Cactaceae,,
Done 4/3,Done,,Done,"Plant cited as Acaceae, which we assume is a typo for Araceae",Primary  ,142,"Herrera-M., L. G. et al., 2001b",,Chamela-Cuiximala Biosphere Reserve,Mexico,Forest,19.5,-105.05,0,500,Visitation,Flower,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plantae,,,,Araceae,,
Done 4/3,Done,,Done,,Primary  ,142,"Herrera-M., L. G. et al., 2001b",,Chamela-Cuiximala Biosphere Reserve,Mexico,Forest,19.5,-105.05,0,500,Visitation,Flower,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plantae,,,,Boraginaceae,Cordia,
Done 4/3,,,Done,,Primary  ,142,"Herrera-M., L. G. et al., 2001b",,Chamela-Cuiximala Biosphere Reserve,Mexico,Forest,19.5,-105.05,0,500,Consumption,Arthropod,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Animalia,Arthropoda,,Lepidoptera,,,
Done 4/3,Done,,Done,,Primary  ,142,"Herrera-M., L. G. et al., 2001b",,Chamela-Cuiximala Biosphere Reserve,Mexico,Forest,19.5,-105.05,0,500,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plantae,,,,Moraceae,Ficus,
Done 4/3,Done,,Done,,Primary  ,142,"Herrera-M., L. G. et al., 2001b",,Chamela-Cuiximala Biosphere Reserve,Mexico,Forest,19.5,-105.05,0,500,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plantae,,,,Moraceae,Ficus,Ficus insipida
Done 4/3,Done,,Done,,Primary  ,142,"Herrera-M., L. G. et al., 2001b",,Chamela-Cuiximala Biosphere Reserve,Mexico,Forest,19.5,-105.05,0,500,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plantae,,,,Moraceae,Ficus,Ficus cotinifolia
Done 4/3,Done. Location data for each interaction was taken from Table 1- according to the plant species,,Done,"Site is described to be located in Los Caracas, Distrito Federal, Vargas. Today Distrito Federal is known as Distrito Capital.",Primary  ,144,"Hokche, O. & N. Ramírez. 1990",,"Los Caracas, Distrito Capital",Venezuela,Forest,10.6166667,-66.56666667,8,,Visitation,Flower,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plantae,,,,Fabaceae,Bauhinia,Bauhinia multinervia
Done 4/3,Done. Location data for each interaction was taken from Table 1- according to the plant species,,Done,,Primary  ,144,"Hokche, O. & N. Ramírez. 1990",,"San Sebastian de Los Reyes, Aragua",Venezuela,Forest,9.9333333,-67.16666667,200,,Visitation,Flower,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plantae,,,,Fabaceae,Bauhinia,Bauhinia pauletia
Done 4/3,Done. Location data for each interaction was taken from Table 1- according to the plant species,,Done,"Site is described to be located in Los Caracas, Distrito Federal, Vargas. Today Distrito Federal is known as Distrito Capital.",Primary  ,144,"Hokche, O. & N. Ramírez. 1990",,"Los Caracas, Distrito Capital",Venezuela,Forest,10.6166667,-66.56666667,8,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Fabaceae,Bauhinia,Bauhinia multinervia
Done 4/3,Done. Location data for each interaction was taken from Table 1- according to the plant species,,Done,,Primary  ,144,"Hokche, O. & N. Ramírez. 1990",,"San Sebastian de Los Reyes, Aragua",Venezuela,Forest,9.9333333,-67.16666667,200,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Fabaceae,Bauhinia,Bauhinia pauletia
Done 4/3,Done. Several sites in Brazil,,Done,,Primary  ,146,"Hopkins, H. C. F. 1984",,Brazil-Forest,Brazil,Forest,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Artibeus,Artibeus concolor,Plantae,,,,Fabaceae,Parkia,Parkia cachimboensis
Done 4/3,Done. Several sites in Brazil,,Done,,Primary  ,146,"Hopkins, H. C. F. 1984",,Brazil-Forest,Brazil,Forest,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Artibeus,Artibeus concolor,Plantae,,,,Fabaceae,Parkia,Parkia pendula
Done 4/3,Done. Several sites in Brazil,,Done,,Primary  ,146,"Hopkins, H. C. F. 1984",,Brazil-Forest,Brazil,Forest,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Plantae,,,,Fabaceae,Parkia,Parkia pendula
Done 4/3,Done. Several sites in Brazil,,Done,,Primary  ,146,"Hopkins, H. C. F. 1984",,Brazil-Forest,Brazil,Forest,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plantae,,,,Fabaceae,Parkia,Parkia cachimboensis
Done 4/3,Done. Several sites in Brazil,,Done,,Primary  ,146,"Hopkins, H. C. F. 1984",,Brazil-Forest,Brazil,Forest,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plantae,,,,Fabaceae,Parkia,Parkia nitida
Done 4/3,Done. Several sites in Brazil,,Done,,Primary  ,146,"Hopkins, H. C. F. 1984",,Brazil-Forest,Brazil,Forest,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plantae,,,,Fabaceae,Parkia,Parkia nitida
Done 4/3,Done. Several sites in Brazil,,Done,,Primary  ,146,"Hopkins, H. C. F. 1984",,Brazil-Forest,Brazil,Forest,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Fabaceae,Parkia,Parkia cachimboensis
Done 4/3,Done. Several sites in Brazil,,Done,Primary sources is Vogel 1968-69.,Secondary,146,"Hopkins, H. C. F. 1984",,,,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Fabaceae,Parkia,Parkia decussata
Done 4/3,Done. Several sites in Brazil,,Done,Primary sources is Vogel 1968-69.,Secondary,146,"Hopkins, H. C. F. 1984",,,,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Fabaceae,Parkia,Parkia discolor
Done 4/3,Done. Several sites in Brazil,,Done,Primary sources is Vogel 1968-69.,Secondary,146,"Hopkins, H. C. F. 1984",,,,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Fabaceae,Parkia,Parkia gigantocarpa
Done 4/3,Done. Several sites in Brazil,,Done,,Primary  ,146,"Hopkins, H. C. F. 1984",,Brazil-Forest,Brazil,Forest,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Fabaceae,Parkia,Parkia igneiflora
Done 4/3,Done. Several sites in Brazil,,Done,,Primary  ,146,"Hopkins, H. C. F. 1984",,Brazil-Forest,Brazil,Forest,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Fabaceae,Parkia,Parkia nitida
Done 4/3,Done. Several sites in Brazil,,Done,Primary sources is Vogel 1968-69.,Secondary,146,"Hopkins, H. C. F. 1984",,,,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Fabaceae,Parkia,Parkia panurensis
Done 4/3,Done. Several sites in Brazil,,Done,,Primary  ,146,"Hopkins, H. C. F. 1984",,Brazil-Forest,Brazil,Forest,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Fabaceae,Parkia,Parkia pendula
Done 4/3,Done. Several sites in Brazil,,Done,,Primary  ,146,"Hopkins, H. C. F. 1984",,Brazil-Forest,Brazil,Forest,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Fabaceae,Parkia,Parkia platycephala
Done 4/3,Done. Several sites in Brazil,,Done,,Primary  ,146,"Hopkins, H. C. F. 1984",,Brazil-Forest,Brazil,Forest,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus elongatus,Plantae,,,,Fabaceae,Parkia,Parkia pendula
Done 4/3,Done. Several sites in Brazil,,Done,,Primary  ,146,"Hopkins, H. C. F. 1984",,Brazil-Forest,Brazil,Forest,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus hastatus,Plantae,,,,Fabaceae,Parkia,Parkia cachimboensis
Done 4/3,Done. Several sites in Brazil,,Done,Primary source is Vogel 1968-69.,Secondary,146,"Hopkins, H. C. F. 1984",,,,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus hastatus,Plantae,,,,Fabaceae,Parkia,Parkia gigantocarpa
Done 4/3,Done. Several sites in Brazil,,Done,,Primary  ,146,"Hopkins, H. C. F. 1984",,Brazil-Forest,Brazil,Forest,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus hastatus,Plantae,,,,Fabaceae,Parkia,Parkia igneiflora
Done 4/3,Done. Several sites in Brazil,,Done,,Primary  ,146,"Hopkins, H. C. F. 1984",,Brazil-Forest,Brazil,Forest,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus hastatus,Plantae,,,,Fabaceae,Parkia,Parkia nitida
Done 4/3,Done. Several sites in Brazil,,Done,,Primary  ,146,"Hopkins, H. C. F. 1984",,Brazil-Forest,Brazil,Forest,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Uroderma,Uroderma bilobatum,Plantae,,,,Fabaceae,Parkia,Parkia pendula
Done 4/3,"Done. Site is described as INPA-SUFRAMA Reserva Campina, 60 km North of Manaus. Exact coordinates were taken from Hopkins, H. C. F. 1984.",,Done,,Primary  ,145,"Hopkins, H. C. F. & M. J. Hopkins. 1982",,INPA-SUFRAMA Reserva Campina,Brazil,Forest,-2.6166667,-60.05,75,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Fabaceae,Parkia,Parkia nitida
Done 4/3,"Done. Applied data for Bahia Kino. Authors reported an elevation range of 0-400 masl, however Bahia Kino has been reported to have an elevation range up to 450masl, so this is the maximum value we use as standart for Bahia Kino. ",,Done,"Bat cited as Leptonycteris curasoae. Authors reported an elevation range of 0-400 masl, however Bahia Kino has been reported to have an elevation range up to 450masl, so that is the acepted maximum value we report. ",Primary  ,148,"Horner, M. A., T. H. Fleming & C. T. Sahley. 1998",,"Bahia Kino, Sonora",Mexico,Desert,28.8227474,-111.9363016,0,450,Visitation,Flower,Chiroptera,Phyllostomidae,Leptonycteris,Leptonycteris yerbabuenae,Plantae,,,,Cactaceae,Carnegiea,Carnegiea gigantea
Done 4/3,"Done. Applied data for Bahia Kino. Authors reported an elevation range of 0-400 masl, however Bahia Kino has been reported to have an elevation range up to 450masl, so this is the maximum value we use as standart for Bahia Kino. ",,Done,"Bat cited as Leptonycteris curasoae. Authors reported an elevation range of 0-400 masl, however Bahia Kino has been reported to have an elevation range up to 450masl, so that is the acepted maximum value we report. ",Primary  ,148,"Horner, M. A., T. H. Fleming & C. T. Sahley. 1999",,"Bahia Kino, Sonora",Mexico,Desert,28.8227474,-111.9363016,0,450,Visitation,Flower,Chiroptera,Phyllostomidae,Leptonycteris,Leptonycteris yerbabuenae,Plantae,,,,Cactaceae,Stenocereus,Stenocereus thurberi
Done 4/3,"Done. Applied data for Bahia Kino. Authors reported an elevation range of 0-400 masl, however Bahia Kino has been reported to have an elevation range up to 450masl, so this is the maximum value we use as standart for Bahia Kino. ",,Done,"Bat cited as Leptonycteris curasoae. Authors reported an elevation range of 0-400 masl, however Bahia Kino has been reported to have an elevation range up to 450masl, so that is the acepted maximum value we report. ",Primary  ,148,"Horner, M. A., T. H. Fleming & C. T. Sahley. 1998",,"Bahia Kino, Sonora",Mexico,Desert,28.8227474,-111.9363016,0,450,Visitation,Flower,Chiroptera,Phyllostomidae,Leptonycteris,Leptonycteris yerbabuenae,Plantae,,,,Cactaceae,Pachycereus,Pachycereus pringlei
Done 4/10,Done. Several sites in Costa Rica,,Done,,Primary  ,149,"Howell, D. J. & D. Burch. 1974",,Costa Rica-Unspecified,Costa Rica,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plantae,,,,Fabaceae,Hymenaea,
Done 4/10,Done. Several sites in Costa Rica,,Done,,Primary  ,149,"Howell, D. J. & D. Burch. 1974",,Costa Rica-Unspecified,Costa Rica,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plantae,,,,Malvaceae,Ceiba,
Done 4/10,Done. Several sites in Costa Rica,,Done,,Primary  ,149,"Howell, D. J. & D. Burch. 1974",,Costa Rica-Unspecified,Costa Rica,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plantae,,,,Malvaceae,Bombax,
Done 4/10,Done. Several sites in Costa Rica,,Done,,Primary  ,149,"Howell, D. J. & D. Burch. 1974",,Costa Rica-Unspecified,Costa Rica,,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plantae,,,,Urticaceae,Cecropia,
Done 4/10,Done. Several sites in Costa Rica,,Done,,Primary  ,149,"Howell, D. J. & D. Burch. 1974",,Costa Rica-Unspecified,Costa Rica,,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plantae,,,,Chrysobalanaceae,Licania,
Done 4/10,Done. Several sites in Costa Rica,,Done,,Primary  ,149,"Howell, D. J. & D. Burch. 1974",,Costa Rica-Unspecified,Costa Rica,,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plantae,,,,Rubiaceae,Genipa,
Done 4/10,Done. Several sites in Costa Rica,,Done,,Primary  ,149,"Howell, D. J. & D. Burch. 1974",,Costa Rica-Unspecified,Costa Rica,,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plantae,,,,Muntingiaceae,Muntingia,
Done 4/10,Done. Several sites in Costa Rica,,Done,,Primary  ,149,"Howell, D. J. & D. Burch. 1974",,Costa Rica-Unspecified,Costa Rica,,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plantae,,,,Melastomataceae,,
Done 4/10,Done. Several sites in Costa Rica,,Done,,Primary  ,149,"Howell, D. J. & D. Burch. 1974",,Costa Rica-Unspecified,Costa Rica,,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plantae,,,,Moraceae,Brosimum,
Done 4/10,Done. Several sites in Costa Rica,,Done,,Primary  ,149,"Howell, D. J. & D. Burch. 1974",,Costa Rica-Unspecified,Costa Rica,,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plantae,,,,Moraceae,Ficus,
Done 4/10,,,Done,,Primary  ,149,"Howell, D. J. & D. Burch. 1974",,Costa Rica-Unspecified,Costa Rica,,,,,,Consumption,Arthropod,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Animalia,Arthropoda,,Coleoptera,,,
Done 4/10,,,Done,,Primary  ,149,"Howell, D. J. & D. Burch. 1974",,Costa Rica-Unspecified,Costa Rica,,,,,,Consumption,Arthropod,Chiroptera,Phyllostomidae,Anoura,Anoura cultrata,Animalia,Arthropoda,,Lepidoptera,,,
Done 4/10,,,Done,,Primary  ,149,"Howell, D. J. & D. Burch. 1974",,Costa Rica-Unspecified,Costa Rica,,,,,,Consumption,Arthropod,Chiroptera,Phyllostomidae,Anoura,Anoura geoffroyi,Animalia,Arthropoda,,Lepidoptera,,,
Done 4/10,Done. Several sites in Costa Rica,,Done,,Primary  ,149,"Howell, D. J. & D. Burch. 1974",,Costa Rica-Unspecified,Costa Rica,,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Plantae,,,,Piperaceae,Piper,
Done 4/10,Done. Several sites in Costa Rica,,Done,,Primary  ,149,"Howell, D. J. & D. Burch. 1974",,Costa Rica-Unspecified,Costa Rica,,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus toltecus,Plantae,,,,Urticaceae,Cecropia,
Done 4/10,Done. Several sites in Costa Rica,,Done,,Primary  ,149,"Howell, D. J. & D. Burch. 1974",,Costa Rica-Unspecified,Costa Rica,,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus watsoni,Plantae,,,,Urticaceae,Cecropia,
Done 4/10,Done. Several sites in Costa Rica,,Done,,Primary  ,149,"Howell, D. J. & D. Burch. 1974",,Costa Rica-Unspecified,Costa Rica,,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Carollia,Carollia castanea,Plantae,,,,Piperaceae,Piper,Piper auritum
Done 4/10,Done. Several sites in Costa Rica,,Done,,Primary  ,149,"Howell, D. J. & D. Burch. 1974",,Costa Rica-Unspecified,Costa Rica,,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Carollia,Carollia castanea,Plantae,,,,Piperaceae,Piper,
Done 4/10,Done. Several sites in Costa Rica,,Done,,Primary  ,149,"Howell, D. J. & D. Burch. 1974",,Costa Rica-Unspecified,Costa Rica,,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plantae,,,,Piperaceae,Piper,
Done 4/10,Done. Several sites in Costa Rica,,Done,,Primary  ,149,"Howell, D. J. & D. Burch. 1974",,Costa Rica-Unspecified,Costa Rica,,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plantae,,,,Urticaceae,Cecropia,
Done 4/10,Done. Several sites in Costa Rica,,Done,,Primary  ,149,"Howell, D. J. & D. Burch. 1974",,Costa Rica-Unspecified,Costa Rica,,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plantae,,,,Olacaceae,Heisteria,
Done 4/10,Done. Several sites in Costa Rica,,Done,,Primary  ,149,"Howell, D. J. & D. Burch. 1974",,Costa Rica-Unspecified,Costa Rica,,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plantae,,,,Chrysobalanaceae,Licania,
Done 4/10,Done. Several sites in Costa Rica,,Done,,Primary  ,149,"Howell, D. J. & D. Burch. 1974",,Costa Rica-Unspecified,Costa Rica,,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plantae,,,,Solanaceae,Acnistus,
