CitationId,CitationShortDescription,Region,LocationDescription,Country,HabitatType,Lat,Long,Elev,ElevRangeMax,InteractionType,InteractionTags,BatOrder,BatFamily,BatGenus,BatSpecies,Plant/Arthropod,ObjectClass,ObjectOrder,ObjectFamily,ObjectGenus,ObjectSpecies
223,"Orozco-Segovia, A. & C. Vázquez-Yanes. 1982",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Moraceae,Ficus,
223,"Orozco-Segovia, A. & C. Vázquez-Yanes. 1982",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Moraceae,Ficus,Ficus hartwegii
223,"Orozco-Segovia, A. & C. Vázquez-Yanes. 1982",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Sapotaceae,Manilkara,Manilkara achras
223,"Orozco-Segovia, A. & C. Vázquez-Yanes. 1982",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Sapotaceae,Mastichodendron,Mastichodendron capiri
223,"Orozco-Segovia, A. & C. Vázquez-Yanes. 1982",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Lauraceae,Nectandra,Nectandra ambigens
223,"Orozco-Segovia, A. & C. Vázquez-Yanes. 1982",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Piperaceae,Piper,Piper amalago
223,"Orozco-Segovia, A. & C. Vázquez-Yanes. 1982",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Piperaceae,Piper,Piper auritum
223,"Orozco-Segovia, A. & C. Vázquez-Yanes. 1982",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Piperaceae,Piper,Piper hispidum
223,"Orozco-Segovia, A. & C. Vázquez-Yanes. 1982",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Piperaceae,Piper,Piper lapathifolium
223,"Orozco-Segovia, A. & C. Vázquez-Yanes. 1982",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Piperaceae,Piper,Piper sanctum
223,"Orozco-Segovia, A. & C. Vázquez-Yanes. 1982",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Sapotaceae,Pouteria,Pouteria campechiana
223,"Orozco-Segovia, A. & C. Vázquez-Yanes. 1982",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Moraceae,Poulsenia,Poulsenia armata
223,"Orozco-Segovia, A. & C. Vázquez-Yanes. 1982",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Moraceae,Pseudolmedia,Pseudolmedia oxyphyllaria
223,"Orozco-Segovia, A. & C. Vázquez-Yanes. 1982",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Bombacaceae,Quararibea,Quararibea funebris
223,"Orozco-Segovia, A. & C. Vázquez-Yanes. 1982",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Solanaceae,Solanum,
223,"Orozco-Segovia, A. & C. Vázquez-Yanes. 1982",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Anacardiaceae,Spondias,Spondias mombin
223,"Orozco-Segovia, A. & C. Vázquez-Yanes. 1982",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Ulmaceae,Trema,Trema micrantha
223,"Orozco-Segovia, A. & C. Vázquez-Yanes. 1982",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Staphyleaceae,Turpinia,Turpinia pinnata
223,"Orozco-Segovia, A. & C. Vázquez-Yanes. 1982",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Chrysobalanaceae,Licania,
223,"Orozco-Segovia, A. & C. Vázquez-Yanes. 1982",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Sapotaceae,Pouteria,Pouteria unilocularis
224,"Orozco-Segovia, A. et al. 1985",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Araceae,Anthurium,
224,"Orozco-Segovia, A. et al. 1985",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Moraceae,Brosimum,Brosimum alicastrum
224,"Orozco-Segovia, A. et al. 1985",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Clusiaceae,Calophyllum,Calophyllum brasiliense
224,"Orozco-Segovia, A. et al. 1985",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Urticaceae,Cecropia,Cecropia obtusifolia
224,"Orozco-Segovia, A. et al. 1985",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Caesalpiniaceae,Cynometra,Cynometra retusa
224,"Orozco-Segovia, A. et al. 1985",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Ebenaceae,Diospyros,Diospyros digyna
224,"Orozco-Segovia, A. et al. 1985",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Moraceae,Ficus,Ficus glabrata
224,"Orozco-Segovia, A. et al. 1985",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Moraceae,Ficus,Ficus hartwegii
224,"Orozco-Segovia, A. et al. 1985",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Moraceae,Ficus,Ficus insipida
224,"Orozco-Segovia, A. et al. 1985",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Moraceae,Ficus,Ficus obtusifolia
224,"Orozco-Segovia, A. et al. 1985",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Moraceae,Ficus,
224,"Orozco-Segovia, A. et al. 1985",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Chrysobalanaceae,Licania,
224,"Orozco-Segovia, A. et al. 1985",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Sapotaceae,Manilkara,Manilkara achras
224,"Orozco-Segovia, A. et al. 1985",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Sapotaceae,Mastichodendron,Mastichodendron capiri
224,"Orozco-Segovia, A. et al. 1985",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Lauraceae,Nectandra,Nectandra ambigens
224,"Orozco-Segovia, A. et al. 1985",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Piperaceae,Piper,Piper amalago
224,"Orozco-Segovia, A. et al. 1985",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Piperaceae,Piper,Piper auritum
224,"Orozco-Segovia, A. et al. 1985",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Piperaceae,Piper,Piper hispidum
224,"Orozco-Segovia, A. et al. 1985",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Piperaceae,Piper,Piper lapathifolium
224,"Orozco-Segovia, A. et al. 1985",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Piperaceae,Piper,Piper sanctum
224,"Orozco-Segovia, A. et al. 1985",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Moraceae,Poulsenia,Poulsenia armata
224,"Orozco-Segovia, A. et al. 1985",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Sapotaceae,Pouteria,Pouteria campechiana
224,"Orozco-Segovia, A. et al. 1985",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Sapotaceae,Pouteria,Pouteria unilocularis
224,"Orozco-Segovia, A. et al. 1985",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Moraceae,Pseudolmedia,Pseudolmedia oxyphyllaria
224,"Orozco-Segovia, A. et al. 1985",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Bombacaceae,Quararibea,Quararibea funebris
224,"Orozco-Segovia, A. et al. 1985",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Solanaceae,Solanum,
224,"Orozco-Segovia, A. et al. 1985",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Anacardiaceae,Spondias,Spondias mombin
224,"Orozco-Segovia, A. et al. 1985",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Ulmaceae,Trema,Trema micrantha
224,"Orozco-Segovia, A. et al. 1985",,,Mexico,Forest,,,,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Staphyleaceae,Turpinia,Turpinia pinnata
225,"Palmeirim, J. M., D. L. Borchov & S. Stoleson. 1989",,La Selva Biological Station,Costa Rica,Forest,10.422,-84.015,35,135,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Moraceae,Ficus,Ficus insipida
225,"Palmeirim, J. M., D. L. Borchov & S. Stoleson. 1989",,La Selva Biological Station,Costa Rica,Forest,10.422,-84.015,35,135,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Plant,,,Moraceae,Ficus,Ficus insipida
225,"Palmeirim, J. M., D. L. Borchov & S. Stoleson. 1989",,La Selva Biological Station,Costa Rica,Forest,10.422,-84.015,35,135,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Plant,,,Urticaceae,Cecropia,Cecropia obtusifolia
225,"Palmeirim, J. M., D. L. Borchov & S. Stoleson. 1989",,La Selva Biological Station,Costa Rica,Forest,10.422,-84.015,35,135,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Vampyrops,Vampyrops helleri,Plant,,,Urticaceae,Cecropia,Cecropia obtusifolia
225,"Palmeirim, J. M., D. L. Borchov & S. Stoleson. 1989",,La Selva Biological Station,Costa Rica,Forest,10.422,-84.015,35,135,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Vampyrops,Vampyrops helleri,Plant,,,Solanaceae,Solanum,Solanum rugosum
225,"Palmeirim, J. M., D. L. Borchov & S. Stoleson. 1989",,La Selva Biological Station,Costa Rica,Forest,10.422,-84.015,35,135,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus phaeotis,Plant,,,Urticaceae,Cecropia,Cecropia obtusifolia
225,"Palmeirim, J. M., D. L. Borchov & S. Stoleson. 1989",,La Selva Biological Station,Costa Rica,Forest,10.422,-84.015,35,135,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus phaeotis,Plant,,,Moraceae,Ficus,
225,"Palmeirim, J. M., D. L. Borchov & S. Stoleson. 1989",,La Selva Biological Station,Costa Rica,Forest,10.422,-84.015,35,135,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus phaeotis,Plant,,,Solanaceae,Solanum,Solanum rugosum
225,"Palmeirim, J. M., D. L. Borchov & S. Stoleson. 1989",,La Selva Biological Station,Costa Rica,Forest,10.422,-84.015,35,135,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Solanaceae,Solanum,Solanum rugosum
225,"Palmeirim, J. M., D. L. Borchov & S. Stoleson. 1989",,La Selva Biological Station,Costa Rica,Forest,10.422,-84.015,35,135,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Caesalpiniaceae,Cassia,Cassia fruticosa
225,"Palmeirim, J. M., D. L. Borchov & S. Stoleson. 1989",,La Selva Biological Station,Costa Rica,Forest,10.422,-84.015,35,135,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Piperaceae,Piper,Piper arieianum
225,"Palmeirim, J. M., D. L. Borchov & S. Stoleson. 1989",,La Selva Biological Station,Costa Rica,Forest,10.422,-84.015,35,135,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Piperaceae,Piper,Piper sancti-felicis
225,"Palmeirim, J. M., D. L. Borchov & S. Stoleson. 1989",,La Selva Biological Station,Costa Rica,Forest,10.422,-84.015,35,135,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Piperaceae,Piper,Piper multiplinervum
225,"Palmeirim, J. M., D. L. Borchov & S. Stoleson. 1989",,La Selva Biological Station,Costa Rica,Forest,10.422,-84.015,35,135,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Carollia,Carollia brevicauda,Plant,,,Moraceae,Ficus,Ficus insipida
225,"Palmeirim, J. M., D. L. Borchov & S. Stoleson. 1989",,La Selva Biological Station,Costa Rica,Forest,10.422,-84.015,35,135,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Carollia,Carollia brevicauda,Plant,,,Solanaceae,Solanum,Solanum rugosum
225,"Palmeirim, J. M., D. L. Borchov & S. Stoleson. 1989",,La Selva Biological Station,Costa Rica,Forest,10.422,-84.015,35,135,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Carollia,Carollia brevicauda,Plant,,,Caesalpiniaceae,Cassia,Cassia fruticosa
225,"Palmeirim, J. M., D. L. Borchov & S. Stoleson. 1989",,La Selva Biological Station,Costa Rica,Forest,10.422,-84.015,35,135,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Carollia,Carollia brevicauda,Plant,,,Piperaceae,Piper,Piper arieianum
225,"Palmeirim, J. M., D. L. Borchov & S. Stoleson. 1989",,La Selva Biological Station,Costa Rica,Forest,10.422,-84.015,35,135,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Carollia,Carollia brevicauda,Plant,,,Piperaceae,Piper,Piper cenocladum
225,"Palmeirim, J. M., D. L. Borchov & S. Stoleson. 1989",,La Selva Biological Station,Costa Rica,Forest,10.422,-84.015,35,135,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Carollia,Carollia brevicauda,Plant,,,Piperaceae,Piper,
225,"Palmeirim, J. M., D. L. Borchov & S. Stoleson. 1989",,La Selva Biological Station,Costa Rica,Forest,10.422,-84.015,35,135,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Carollia,Carollia brevicauda,Plant,,,Piperaceae,Piper,Piper multiplinervum
225,"Palmeirim, J. M., D. L. Borchov & S. Stoleson. 1989",,La Selva Biological Station,Costa Rica,Forest,10.422,-84.015,35,135,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Carollia,Carollia brevicauda,Plant,,,Piperaceae,Piper,Piper sancti-felicis
225,"Palmeirim, J. M., D. L. Borchov & S. Stoleson. 1989",,La Selva Biological Station,Costa Rica,Forest,10.422,-84.015,35,135,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Carollia,Carollia castanea,Plant,,,Urticaceae,Cecropia,Cecropia obtusifolia
225,"Palmeirim, J. M., D. L. Borchov & S. Stoleson. 1989",,La Selva Biological Station,Costa Rica,Forest,10.422,-84.015,35,135,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Carollia,Carollia castanea,Plant,,,Caesalpiniaceae,Cassia,Cassia fruticosa
225,"Palmeirim, J. M., D. L. Borchov & S. Stoleson. 1989",,La Selva Biological Station,Costa Rica,Forest,10.422,-84.015,35,135,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Carollia,Carollia castanea,Plant,,,Piperaceae,Piper,Piper arieianum
225,"Palmeirim, J. M., D. L. Borchov & S. Stoleson. 1989",,La Selva Biological Station,Costa Rica,Forest,10.422,-84.015,35,135,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Carollia,Carollia castanea,Plant,,,Piperaceae,Piper,Piper cenocladum
225,"Palmeirim, J. M., D. L. Borchov & S. Stoleson. 1989",,La Selva Biological Station,Costa Rica,Forest,10.422,-84.015,35,135,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Carollia,Carollia castanea,Plant,,,Piperaceae,Piper,
225,"Palmeirim, J. M., D. L. Borchov & S. Stoleson. 1989",,La Selva Biological Station,Costa Rica,Forest,10.422,-84.015,35,135,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Carollia,Carollia castanea,Plant,,,Piperaceae,Piper,Piper sancti-felicis
225,"Palmeirim, J. M., D. L. Borchov & S. Stoleson. 1989",,La Selva Biological Station,Costa Rica,Forest,10.422,-84.015,35,135,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Carollia,Carollia castanea,Plant,,,Piperaceae,Piper,Piper multiplinervum
225,"Palmeirim, J. M., D. L. Borchov & S. Stoleson. 1989",,La Selva Biological Station,Costa Rica,Forest,10.422,-84.015,35,135,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Piperaceae,Piper,Piper auritum
225,"Palmeirim, J. M., D. L. Borchov & S. Stoleson. 1989",,La Selva Biological Station,Costa Rica,Forest,10.422,-84.015,35,135,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Plant,,,Piperaceae,Piper,Piper auritum
225,"Palmeirim, J. M., D. L. Borchov & S. Stoleson. 1989",,La Selva Biological Station,Costa Rica,Forest,10.422,-84.015,35,135,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Vampyrops,Vampyrops helleri,Plant,,,Piperaceae,Piper,Piper auritum
225,"Palmeirim, J. M., D. L. Borchov & S. Stoleson. 1989",,La Selva Biological Station,Costa Rica,Forest,10.422,-84.015,35,135,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Vampyrops,Vampyrops helleri,Plant,,,Solanaceae,Vismia,
225,"Palmeirim, J. M., D. L. Borchov & S. Stoleson. 1989",,La Selva Biological Station,Costa Rica,Forest,10.422,-84.015,35,135,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus phaeotis,Plant,,,Piperaceae,Pothomorphe,Pothomorphe peltata
225,"Palmeirim, J. M., D. L. Borchov & S. Stoleson. 1989",,La Selva Biological Station,Costa Rica,Forest,10.422,-84.015,35,135,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus phaeotis,Plant,,,Solanaceae,Lycianthes,Lycianthes multiflorum
225,"Palmeirim, J. M., D. L. Borchov & S. Stoleson. 1989",,La Selva Biological Station,Costa Rica,Forest,10.422,-84.015,35,135,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Micronycteris,,Plant,,,Apocynaceae,Stemmadenia,Stemmadenia donnellsmithii
225,"Palmeirim, J. M., D. L. Borchov & S. Stoleson. 1989",,La Selva Biological Station,Costa Rica,Forest,10.422,-84.015,35,135,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plant,,,Moraceae,Ficus,Ficus trigonata
226,"Passos, F. C. et al. 2003",,Intervales State Park,Brazil,Forest,-24.2666667,-48.4,904,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plant,,,Araceae,Philodendron,Philodendron appendiculatum
226,"Passos, F. C. et al. 2003",,Intervales State Park,Brazil,Forest,-24.2666667,-48.4,904,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Plant,,,Urticaceae,Cecropia,Cecropia glaziovii
226,"Passos, F. C. et al. 2003",,Intervales State Park,Brazil,Forest,-24.2666667,-48.4,904,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus fimbriatus,Plant,,,Urticaceae,Cecropia,Cecropia glaziovii
226,"Passos, F. C. et al. 2003",,Intervales State Park,Brazil,Forest,-24.2666667,-48.4,904,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plant,,,Urticaceae,Cecropia,Cecropia glaziovii
226,"Passos, F. C. et al. 2003",,Intervales State Park,Brazil,Forest,-24.2666667,-48.4,904,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus fimbriatus,Plant,,,Urticaceae,Cecropia,Cecropia pachystachya
226,"Passos, F. C. et al. 2003",,Intervales State Park,Brazil,Forest,-24.2666667,-48.4,904,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Plant,,,Urticaceae,Cecropia,Cecropia pachystachya
226,"Passos, F. C. et al. 2003",,Intervales State Park,Brazil,Forest,-24.2666667,-48.4,904,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus fimbriatus,Plant,,,Cucurbitaceae,,
226,"Passos, F. C. et al. 2003",,Intervales State Park,Brazil,Forest,-24.2666667,-48.4,904,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plant,,,Cucurbitaceae,,
226,"Passos, F. C. et al. 2003",,Intervales State Park,Brazil,Forest,-24.2666667,-48.4,904,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plant,,,Solanaceae,Vismia,
226,"Passos, F. C. et al. 2003",,Intervales State Park,Brazil,Forest,-24.2666667,-48.4,904,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus fimbriatus,Plant,,,Moraceae,Ficus,Ficus luschnatiana
226,"Passos, F. C. et al. 2003",,Intervales State Park,Brazil,Forest,-24.2666667,-48.4,904,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Plant,,,Moraceae,Ficus,Ficus luschnatiana
226,"Passos, F. C. et al. 2003",,Intervales State Park,Brazil,Forest,-24.2666667,-48.4,904,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus fimbriatus,Plant,,,Moraceae,Ficus,
226,"Passos, F. C. et al. 2003",,Intervales State Park,Brazil,Forest,-24.2666667,-48.4,904,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Plant,,,Moraceae,Ficus,
226,"Passos, F. C. et al. 2003",,Intervales State Park,Brazil,Forest,-24.2666667,-48.4,904,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plant,,,Moraceae,Ficus,
226,"Passos, F. C. et al. 2003",,Intervales State Park,Brazil,Forest,-24.2666667,-48.4,904,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Piperaceae,Piper,Piper aduncum
226,"Passos, F. C. et al. 2003",,Intervales State Park,Brazil,Forest,-24.2666667,-48.4,904,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Piperaceae,Piper,Piper dilatatum
226,"Passos, F. C. et al. 2003",,Intervales State Park,Brazil,Forest,-24.2666667,-48.4,904,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Artibeus,Artibeus fimbriatus,Plant,,,Piperaceae,Piper,
226,"Passos, F. C. et al. 2003",,Intervales State Park,Brazil,Forest,-24.2666667,-48.4,904,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Piperaceae,Piper,
226,"Passos, F. C. et al. 2003",,Intervales State Park,Brazil,Forest,-24.2666667,-48.4,904,,Seed Dispersal,"Primary  , ",Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plant,,,Piperaceae,Piper,
